,Longitude,Latitude,cluster,centroids
2726,78.44466,14.4348467,0,0
2727,78.5021483,14.472585,0,0
2728,78.5021483,14.4726717,0,0
2729,78.5163533,14.4378867,0,0
2730,83.3437833,18.6971433,12,0
2731,83.343105,18.6978666,12,0
2732,83.3430583,18.6980233,12,0
2733,83.35299,18.7341666,12,0
2734,83.3531066,18.7352683,12,0
2735,83.34294,18.6980483,12,0
2736,83.5242616,18.5585516,13,0
2737,83.3963833,18.7670083,12,0
2738,83.3862266,18.7703433,12,0
2739,83.3846799,18.7704816,12,0
2740,80.2277717,15.9359517,0,0
2741,83.4217416,18.7333966,12,0
2742,83.3542266,18.7121399,12,0
2743,83.355745,18.7119866,12,0
2744,83.3526199,18.7129333,12,0
2745,83.3525216,18.7126999,12,0
2746,83.3665016,18.78133,12,0
2747,83.3654549,18.7832816,12,0
2748,83.530745,18.54131,13,0
2749,83.5317683,18.54126,13,0
2750,83.5307799,18.5412933,13,0
2751,80.3962483,17.0656983,1,0
2752,80.3942517,17.0669067,1,0
2753,80.3953967,17.06542,1,0
2754,80.3948233,17.064855,1,0
2755,80.3948383,17.0641833,1,0
2756,80.3942867,17.06691,1,0
2757,80.39978,17.0638483,1,0
2758,80.5705967,17.11228,1,0
2759,80.570505,17.1121733,1,0
2760,80.57819,17.11564,1,0
2761,80.5773883,17.11512,1,0
2762,80.25574,16.002005,0,0
2763,80.5735517,17.1161833,1,0
2764,80.575885,17.1172683,1,0
2765,80.5735383,17.1163217,1,0
2766,80.57729,17.11516,1,0
2767,80.2275883,16.0137483,0,0
2768,80.2450333,15.9740867,0,0
2769,80.5748117,17.11481,1,0
2770,80.5783283,17.1156267,1,0
2771,80.5740233,17.118335,1,0
2772,80.563695,17.0876083,1,0
2773,80.553195,17.06203,1,0
2774,80.55528,17.0636733,1,0
2775,80.56369,17.08938,1,0
2776,80.5623967,17.0919083,1,0
2777,80.6034683,17.04239,1,0
2778,80.6014683,17.040735,1,0
2779,80.6034233,17.0424133,1,0
2780,80.2719717,15.9553967,0,0
2781,80.4949333,16.9992617,1,0
2782,80.4963667,17.0005133,1,0
2783,80.4970533,16.9950633,1,0
2784,80.1677583333333,15.88955,0,0
2785,80.4961833,16.998395,1,0
2786,80.4960517,16.994495,1,0
2787,80.4799967,16.97805,1,0
2788,80.4995767,16.9716267,1,0
2789,80.5016867,16.9739217,1,0
2790,80.5010567,16.9728433,1,0
2791,80.5004683,16.9676083,1,0
2792,80.5028883,16.9736417,1,0
2793,80.5016917,16.9739017,1,0
2794,80.50252,16.974475,1,0
2795,80.502525,16.974475,1,0
2796,80.5030867,16.9754033,1,0
2797,80.5021183,16.9751483,1,0
2798,80.5021217,16.97518,1,0
2799,80.50091,16.9715017,1,0
2800,80.5045067,16.976735,1,0
2801,80.4980667,16.9664717,1,0
2802,80.500025,16.9656567,1,0
2803,80.5009833,16.9715133,1,0
2804,80.5023883,16.970635,1,0
2805,80.5030033,16.97128,1,0
2806,80.502045,16.9709117,1,0
2807,80.5023683,16.9706233,1,0
2808,80.4996933,16.971665,1,0
2809,80.50293,16.9751333,1,0
2810,80.5029,16.975225,1,0
2811,80.5040883,16.976405,1,0
2812,80.501845,16.974,1,0
2813,83.09024,17.9506517,13,0
2814,80.1048733,15.9899417,0,0
2815,80.0977267,15.979195,0,0
2816,81.06299,16.9817033,1,0
2817,79.26808,14.0569817,0,0
2818,80.49959,16.9717333,1,0
2819,80.49915,16.9709583,1,0
2820,80.4992733,16.97099,1,0
2821,80.5015383,16.970965,1,0
2822,80.389765,16.9799417,1,0
2823,80.3888333,16.98341,1,0
2824,79.3875783,13.35812,0,0
2825,80.5477483,16.9792633,1,0
2826,80.559955,17.0027867,1,0
2827,80.5599333,17.0028267,1,0
2828,80.5604917,16.998515,1,0
2829,80.5631017,17.0021,1,0
2830,80.56425,16.9980217,1,0
2831,80.561695,16.9983017,1,0
2832,77.658395,15.1157383,0,0
2833,77.7063583,15.1200933,0,0
2834,77.7058083,15.12019,0,0
2835,80.5615483,16.9985,1,0
2836,77.6564267,15.1150067,0,0
2837,80.5585933,16.9988867,1,0
2838,80.5631283,17.0020633,1,0
2839,77.5454967,15.1826267,0,0
2840,80.5605083,16.9985,1,0
2841,77.5448783,15.1823617,0,0
2842,80.5604667,16.9985883,1,0
2843,77.4487333,15.09874,0,0
2844,77.430085,15.1008217,0,0
2845,80.560375,16.997115,1,0
2846,77.430405,15.101105,0,0
2847,77.3425783,15.1579067,0,0
2848,80.5586183,16.9988933,1,0
2849,77.5455767,15.1798767,0,0
2850,80.5625583,16.998335,1,0
2851,80.561695,16.9983317,1,0
2852,80.5626,16.99832,1,0
2853,80.5646917,17.0006717,1,0
2854,77.6363967,14.9776,0,0
2855,80.564705,17.0006817,1,0
2856,77.495885,14.9450617,0,0
2857,80.5634533,16.9998483,1,0
2858,77.4725567,14.9562533,0,0
2859,80.5625983,16.998355,1,0
2860,77.51772,15.016575,0,0
2861,78.6365933,14.56581,0,0
2862,77.4986317,15.054485,0,0
2863,78.632335,14.613965,0,0
2864,78.632895,14.6064567,0,0
2865,78.6335,14.56518,0,0
2866,78.67175,14.6040567,0,0
2867,77.5164383,15.0150017,0,0
2868,78.7848,14.4325317,0,0
2869,78.8071767,14.3960633,0,0
2870,80.91376,16.0575117,0,0
2871,78.8035933,14.3940133,0,0
2872,78.8035417,14.394325,0,0
2873,78.808275,14.39603,0,0
2874,78.806475,14.394925,0,0
2875,78.8180083,14.4202183,0,0
2876,78.8190967,14.4030767,0,0
2877,78.8181933,14.4188167,0,0
2878,77.4322217,15.10076,0,0
2879,78.817865,14.4206883,0,0
2880,78.8239983,14.3883567,0,0
2881,78.822865,14.3887317,0,0
2882,78.8137517,14.3766667,0,0
2883,77.5470233,15.1802583,0,0
2884,78.8228817,14.3886933,0,0
2885,78.81901,14.402985,0,0
2886,77.4995967,15.0541883,0,0
2887,78.821855,14.402585,0,0
2888,78.8227533,14.38826,0,0
2889,77.5178083,15.0150617,0,0
2890,80.1627983333333,15.85426,0,0
2891,78.818095,14.3756817,0,0
2892,78.822785,14.388295,0,0
2893,78.8218267,14.40227,0,0
2894,78.8240367,14.3884267,0,0
2895,78.8031133,14.4248817,0,0
2896,77.5870117,15.0541233,0,0
2897,78.8226783,14.3873283,0,0
2898,77.523235,15.06899,0,0
2899,78.6945283,14.4308867,0,0
2900,82.61464,18.072115,12,0
2901,80.1741933333333,15.781905,0,0
2902,82.6580717,18.069185,12,0
2903,83.2660866,18.1700966,13,0
2904,78.81752,14.3723167,0,0
2905,77.5218483,15.06682,0,0
2906,83.2652133,18.1685333,13,0
2907,78.8182833,14.3751383,0,0
2908,80.2094616666667,15.9071133333333,0,0
2909,82.7858683,17.9623717,12,0
2910,78.7671717,14.482065,0,0
2911,83.2424666,18.1527716,13,0
2912,83.24143,18.1537633,13,0
2913,77.496415,14.9419017,0,0
2914,83.2414516,18.1532433,13,0
2915,82.6496667,18.0629117,12,0
2916,78.7947033,14.3771983,0,0
2917,80.227465,15.90583,0,0
2918,78.77467,14.3302417,0,0
2919,83.2312316,18.1430083,13,0
2920,77.495735,15.1757883,0,0
2921,77.5443767,15.1818217,0,0
2922,83.2319183,18.1424466,13,0
2923,80.1977183333333,15.8333933333333,0,0
2924,78.8041233,14.3927583,0,0
2925,78.82191,14.4025383,0,0
2926,78.822415,14.3873983,0,0
2927,78.8045817,14.3946167,0,0
2928,78.813685,14.37649,0,0
2929,77.5144167,15.162355,0,0
2930,78.819475,14.3797183,0,0
2931,78.8187883,14.38031,0,0
2932,77.514165,15.1621083,0,0
2933,78.82288,14.3882767,0,0
2934,78.8222733,14.388555,0,0
2935,83.2317816,18.1423183,13,0
2936,77.5732533,15.1912,0,0
2937,80.1954766666667,15.8334083333333,0,0
2938,78.8200533,14.3868067,0,0
2939,80.181515,15.7988033333333,0,0
2940,82.6271183,18.0515783,12,0
2941,78.8224383,14.3874567,0,0
2942,78.8045867,14.3945383,0,0
2943,82.6686383,18.0819467,12,0
2944,78.8200283,14.3868583,0,0
2945,78.5123817,14.4387683,0,0
2946,78.512675,14.4387567,0,0
2947,78.50574,14.4261583,0,0
2948,77.4283317,15.1939267,0,0
2949,78.5125367,14.4386767,0,0
2950,78.51879,14.4382667,0,0
2951,78.5108317,14.42665,0,0
2952,80.1970583333333,15.8295183333333,0,0
2953,78.5221083,14.4593317,0,0
2954,77.4306767,15.1001817,0,0
2955,78.4808167,14.3906767,0,0
2956,80.208215,15.7822016666667,0,0
2957,78.4806433,14.3907433,0,0
2958,78.4803017,14.3898217,0,0
2959,80.19794,15.8295983333333,0,0
2960,78.479845,14.39005,0,0
2961,78.4806933,14.3909933,0,0
2962,78.4801717,14.3929417,0,0
2963,78.480355,14.3910617,0,0
2964,78.4804967,14.3921633,0,0
2965,78.4804883,14.3921683,0,0
2966,78.47963,14.3905483,0,0
2967,82.6477617,18.109475,12,0
2968,78.518605,14.436955,0,0
2969,78.52216,14.4593133,0,0
2970,78.5107917,14.4266583,0,0
2971,83.2415366,18.153,13,0
2972,83.2430516,18.1528366,13,0
2973,78.5185,14.43626,0,0
2974,78.51804,14.437495,0,0
2975,77.4947917,14.9419383,0,0
2976,77.4941967,14.9420733,0,0
2977,78.5224933,14.4591817,0,0
2978,78.5224867,14.45916,0,0
2979,78.5180383,14.4375583,0,0
2980,83.391095,18.38017,13,0
2981,83.3910567,18.3802033,13,0
2982,77.4727283,14.959015,0,0
2983,83.4111183,18.3640517,13,0
2984,83.4121433,18.3645933,13,0
2985,77.47156,14.95774,0,0
2986,83.411125,18.36401,13,0
2987,77.4717117,14.95712,0,0
2988,77.4715717,14.9564467,0,0
2989,77.5615,14.9918017,0,0
2990,77.5595717,14.9940283,0,0
2991,77.559685,14.9940167,0,0
2992,77.5604816,14.99346,0,0
2993,77.5609733,14.992625,0,0
2994,77.5617,14.99182,0,0
2995,79.5298367,14.217275,0,0
2996,78.2084,14.1169433,0,0
2997,77.5412783,15.11756,0,0
2998,84.3102683,18.6073233,13,0
2999,84.16247,18.540095,13,0
3000,83.3447333,18.7303366,12,0
3001,80.1937383333333,15.827005,0,0
3002,80.22043,15.90677,0,0
3003,80.1727916666667,15.7828,0,0
3004,80.1734683333333,15.7825516666667,0,0
3005,80.17196,15.743585,0,0
3006,80.16943,15.7435466666667,0,0
3007,80.1691233333333,15.7431066666667,0,0
3008,80.2068333333333,15.7883983333333,0,0
3009,80.205175,15.7836733333333,0,0
3010,80.2087916666667,15.78524,0,0
3011,80.2073016666667,15.782895,0,0
3012,80.2071916666667,15.7849633333333,0,0
3013,80.207505,15.7844383333333,0,0
3014,80.2051966666667,15.7838783333333,0,0
3015,80.2076016666667,15.7854516666667,0,0
3016,80.2076433333333,15.786025,0,0
3017,80.2084,15.783105,0,0
3018,80.2082283333333,15.7834766666667,0,0
3019,80.2075783333333,15.786095,0,0
3020,80.2076116666667,15.786,0,0
3021,80.72057,17.0306383,1,0
3022,80.20638,15.78446,0,0
3023,80.206315,15.7844683333333,0,0
3024,80.2063183333333,15.7843866666667,0,0
3025,80.2061783333333,15.7843933333333,0,0
3026,80.19667,15.8343116666667,0,0
3027,80.1926283333333,15.8202933333333,0,0
3028,80.1872016666667,15.82455,0,0
3029,80.192855,15.8336033333333,0,0
3030,80.1969433333333,15.8341783333333,0,0
3031,80.1993566666667,15.8286166666667,0,0
3032,80.199315,15.82866,0,0
3033,80.1914433333333,15.9009733333333,0,0
3034,80.1932816666667,15.9036716666667,0,0
3035,80.1935433333333,15.9024366666667,0,0
3036,80.19736,15.905315,0,0
3037,80.2076633333333,15.916615,0,0
3038,80.2093316666667,15.90724,0,0
3039,80.2114783333333,15.91492,0,0
3040,80.2197833333333,15.9110383333333,0,0
3041,80.2199366666667,15.9116083333333,0,0
3042,80.1923483333333,15.8291933333333,0,0
3043,80.1817533333333,15.79909,0,0
3044,80.1906833333333,15.826495,0,0
3045,80.1896116666667,15.8253,0,0
3046,80.1944283333333,15.8291683333333,0,0
3047,80.52398,16.9972667,1,0
3048,80.1941366666667,15.8292466666667,0,0
3049,80.5257417,17.00021,1,0
3050,80.1969816666667,15.829565,0,0
3051,80.51568,16.994535,1,0
3052,80.196485,15.830905,0,0
3053,80.525275,16.9979183,1,0
3054,80.1800866666667,15.798225,0,0
3055,80.5253617,16.9979767,1,0
3056,80.5217883,16.9938567,1,0
3057,80.1886833333333,15.82723,0,0
3058,80.1887816666667,15.82743,0,0
3059,80.201155,15.8291433333333,0,0
3060,80.2309483333333,15.900975,0,0
3061,80.2310383333333,15.900815,0,0
3062,80.167705,15.8065533333333,0,0
3063,80.16653,15.8074,0,0
3064,80.1649816666667,15.8063866666667,0,0
3065,80.1650666666667,15.8061683333333,0,0
3066,80.16377,15.8060016666667,0,0
3067,80.1636116666667,15.8068216666667,0,0
3068,80.16377,15.806795,0,0
3069,80.163665,15.8068716666667,0,0
3070,83.305495,18.5258383,12,0
3071,80.64892,16.756875,1,0
3072,78.7305949,13.1700883,0,0
3073,83.3938483,18.6018883,13,0
3074,80.6409267,16.7692933,1,0
3075,83.8112633,18.7111066,13,0
3076,82.9512667,17.7839167,13,0
3077,76.8372033,15.00774,0,0
3078,76.8096083,14.9882717,0,0
3079,76.8086433,14.987905,0,0
3080,76.8104933,14.9884333,0,0
3081,76.8203983,14.970825,0,0
3082,76.8191733,14.9712233,0,0
3083,76.8561567,14.796585,0,0
3084,76.85629,14.79552,0,0
3085,80.3836333,16.977165,1,0
3086,80.4101383,17.0021683,1,0
3087,80.40726,17.00882,1,0
3088,80.4072867,17.0088517,1,0
3089,80.4510417,16.9961783,1,0
3090,80.451725,16.99698,1,0
3091,80.45167,16.99693,1,0
3092,80.4830583,16.9906767,1,0
3093,80.4874567,16.9908167,1,0
3094,80.487855,16.9922967,1,0
3095,80.3852383,16.9808383,1,0
3096,80.222025,15.91174,0,0
3097,80.2249616666667,15.9142266666667,0,0
3098,80.224125,15.9149183333333,0,0
3099,80.2264933333333,15.9039816666667,0,0
3100,80.1880966666667,15.8285566666667,0,0
3101,80.2204483333333,15.9067316666667,0,0
3102,80.2113783333333,15.9160166666667,0,0
3103,80.1935916666667,15.90489,0,0
3104,80.1973366666667,15.9053533333333,0,0
3105,80.170145,15.8886616666667,0,0
3106,80.2199816666667,15.8072966666667,0,0
3107,80.2203883333333,15.80735,0,0
3108,80.2219683333333,15.807885,0,0
3109,80.1879516666667,15.8286433333333,0,0
3110,80.1888433333333,15.827225,0,0
3111,80.1636833333333,15.8494733333333,0,0
3112,80.16523,15.8500833333333,0,0
3113,80.1638333333333,15.852125,0,0
3114,80.1625133333333,15.8511583333333,0,0
3115,80.1635866666667,15.8552066666667,0,0
3116,80.1628366666667,15.8538866666667,0,0
3117,80.1626833333333,15.854785,0,0
3118,80.1635266666667,15.8541283333333,0,0
3119,80.1635966666667,15.8525433333333,0,0
3120,80.1652066666667,15.851335,0,0
3121,80.1612183333333,15.8657983333333,0,0
3122,80.1621816666667,15.8673783333333,0,0
3123,80.1627033333333,15.8683783333333,0,0
3124,80.16347,15.8683866666667,0,0
3125,80.1668916666667,15.891555,0,0
3126,80.1676466666667,15.8886483333333,0,0
3127,80.1668266666667,15.8890516666667,0,0
3128,80.1660633333333,15.8911616666667,0,0
3129,80.1668816666667,15.8899866666667,0,0
3130,80.1680283333333,15.88926,0,0
3131,80.1669383333333,15.8898866666667,0,0
3132,80.16786,15.8892133333333,0,0
3133,80.1447716666667,15.88437,0,0
3134,80.1454,15.882055,0,0
3135,80.14353,15.88128,0,0
3136,80.14446,15.880045,0,0
3137,80.1439333333333,15.8822633333333,0,0
3138,80.1968816666667,15.905615,0,0
3139,81.2658383,16.5890667,1,0
3140,81.2673483,16.59069,1,0
3141,80.228405,15.9042166666667,0,0
3142,81.2597233,16.5624,1,0
3143,80.2286883333333,15.90502,0,0
3144,80.2299233333333,15.9049733333333,0,0
3145,80.2302683333333,15.9045966666667,0,0
3146,80.2299416666667,15.9050516666667,0,0
3147,80.2290266666667,15.9043416666667,0,0
3148,81.2593667,16.5626867,1,0
3149,80.2205666666667,15.91162,0,0
3150,80.21971,15.9109716666667,0,0
3151,80.2235516666667,15.9111483333333,0,0
3152,81.31991,16.5823067,1,0
3153,80.2219016666667,15.9117716666667,0,0
3154,80.22389,15.914075,0,0
3155,80.22386,15.9136566666667,0,0
3156,81.3198933,16.5811633,1,0
3157,80.2245033333333,15.9145583333333,0,0
3158,80.223735,15.9147166666667,0,0
3159,81.3052067,16.6249,1,0
3160,80.222645,15.9135783333333,0,0
3161,80.09449,16.925425,1,0
3162,80.22412,15.91492,0,0
3163,81.3007317,16.6474567,1,1
3164,81.2994667,16.648565,1,0
3165,80.2457315,16.9063321,1,0
3166,80.2451831,16.9052535,1,0
3167,80.2455798,16.9058325,1,0
3168,80.131935,16.8094583,1,0
3169,80.2009166666667,15.8297133333333,0,0
3170,80.117095,16.9719967,1,0
3171,80.116235,16.9731917,1,0
3172,80.11984,16.97381,1,0
3173,80.0706217,16.9326783,1,0
3174,80.1983733333333,15.90532,0,0
3175,80.074995,16.931165,1,0
3176,80.032745,16.8746717,1,0
3177,80.197575,15.9054216666667,0,0
3178,80.1941233333333,15.903065,0,0
3179,80.1973383333333,15.9052783333333,0,0
3180,80.2277067,15.9403267,0,0
3181,79.0978933,14.74125,0,0
3182,80.245005,15.97409,0,0
3183,80.2449983,15.9741367,0,0
3184,80.290565,16.0401067,0,0
3185,80.2904833,16.04009,0,0
3186,80.294475,16.04035,0,0
3187,80.2944733,16.040195,0,0
3188,80.2924983,16.0372967,0,0
3189,80.3109733,16.0426517,0,0
3190,79.0126817,14.767515,0,0
3191,80.3247867,16.0196467,0,0
3192,80.313805,16.024325,0,0
3193,80.3141433,16.0240133,0,0
3194,80.311885,16.0193833,0,0
3195,80.3134283,16.0222933,0,0
3196,80.3143267,16.0222083,0,0
3197,80.2442267,16.014,0,0
3198,80.2532667,16.0432167,0,0
3199,80.27209,15.95606,0,0
3200,80.2775183,15.9695883,0,0
3201,80.3210917,15.95946,0,0
3202,80.3226633,15.959815,0,0
3203,80.32119,15.9572083,0,0
3204,80.3197817,15.9578467,0,0
3205,80.314295,16.0226783,0,0
3206,80.3143517,16.0220417,0,0
3207,80.3143017,16.0218983,0,0
3208,80.274585,15.9728333,0,0
3209,80.2742783,15.96278,0,0
3210,80.295365,16.04045,0,0
3211,80.3549017,15.9532333,0,0
3212,80.2901517,15.9536267,0,0
3213,80.29029,15.954215,0,0
3214,80.2275733,16.0136567,0,0
3215,80.227655,16.013695,0,0
3216,80.2944883,16.040285,0,0
3217,80.2904433,16.0401367,0,0
3218,80.292395,16.0376867,0,0
3219,80.2921567,16.03789,0,0
3220,80.291965,16.0377817,0,0
3221,80.2922133,16.0377367,0,0
3222,80.3113167,16.0406883,0,0
3223,80.292165,16.0375117,0,0
3224,80.3119767,16.0193317,0,0
3225,80.31377,16.024365,0,0
3226,80.3248133,16.0196867,0,0
3227,80.314195,16.02398,0,0
3228,80.3143167,16.0218583,0,0
3229,80.3133317,16.0222717,0,0
3230,80.3142717,16.02271,0,0
3231,80.314385,16.0236767,0,0
3232,80.29232,16.037565,0,0
3233,80.2923017,16.0374717,0,0
3234,80.3542883,16.0249733,0,0
3235,80.3529633,16.0228633,0,0
3236,80.2449967,15.9741933,0,0
3237,80.274525,15.9726967,0,0
3238,80.2772683,15.9697317,0,0
3239,80.2719267,15.955365,0,0
3240,80.277305,15.9588683,0,0
3241,80.2951267,15.989235,0,0
3242,80.2974917,15.99195,0,0
3243,80.3003433,15.9870567,0,0
3244,80.2980733,15.991735,0,0
3245,80.22774,15.9403333,0,0
3246,80.2310433,15.93652,0,0
3247,80.2274983,15.9349117,0,0
3248,80.2333583,15.934215,0,0
3249,80.23103,15.9365683,0,0
3250,82.651055,18.01482,12,0
3251,80.34673,15.9169817,0,0
3252,80.3159333,15.88055,0,0
3253,83.8649116,18.4358116,13,0
3254,78.7306399,13.17069,0,0
3255,82.7141317,17.7856017,12,0
3256,78.7356083,13.1647933,0,0
3257,79.1392933,13.1107783,0,0
3258,80.1510917,13.97719,0,0
3259,78.48718,13.6129867,0,0
3260,83.3009133,18.4508983,13,0
3261,79.7518878,14.1231075,0,0
3262,80.2979633,15.9925083,0,0
3263,79.7893213,14.1035121,0,0
3264,80.2817733,16.0108417,0,0
3265,80.281855,16.0112633,0,0
3266,80.280825,16.0105383,0,0
3267,79.4646733,13.74499,0,0
3268,80.2803033,16.0129267,0,0
3269,80.27699,16.0140983,0,0
3270,79.483695,13.5990016,0,0
3271,80.2794417,16.01209,0,0
3272,80.2786217,16.0115583,0,0
3273,80.2794817,16.0114867,0,0
3274,80.2793683,16.0117317,0,0
3275,80.2786433,16.0106083,0,0
3276,79.528965,13.5775183,0,0
3277,80.2788283,16.0102283,0,0
3278,79.483795,13.5989983,0,0
3279,80.2980917,15.9917583,0,0
3280,80.3009583,15.9884017,0,0
3281,77.648295,15.164415,0,0
3282,79.534685,13.6071616,0,0
3283,80.2997717,15.991645,0,0
3284,80.29843,15.98971,0,0
3285,79.5346116,13.6071533,0,0
3286,80.2999733,15.9908567,0,0
3287,80.3003217,15.9870667,0,0
3288,79.5035783,13.63797,0,0
3289,80.2996567,15.9902067,0,0
3290,79.5035783,13.63797,0,0
3291,80.2443333,15.9726917,0,0
3292,80.2482383,15.967025,0,0
3293,80.2480483,15.9664633,0,0
3294,80.2469683,15.962895,0,0
3295,77.740715,15.1318383,0,0
3296,80.2330267,15.9354133,0,0
3297,80.2322167,15.9334367,0,0
3298,80.2319583,15.93614,0,0
3299,80.2318617,15.9357467,0,0
3300,80.2314117,15.935205,0,0
3301,80.2312317,15.93478,0,0
3302,79.48374,13.5990033,0,0
3303,80.2278,15.9359467,0,0
3304,80.228185,15.9348267,0,0
3305,80.2277033,15.9355767,0,0
3306,79.48374,13.5990033,0,0
3307,79.52351,13.624535,0,0
3308,80.227585,15.9343367,0,0
3309,80.2275917,15.9349767,0,0
3310,80.38065,15.9794933,0,0
3311,80.3782183,15.9807617,0,0
3312,79.4838367,13.5989383,0,0
3313,80.3800483,15.9929283,0,0
3314,77.3440183,15.1582567,0,0
3315,77.4286783,15.193825,0,0
3316,80.37701,15.992455,0,0
3317,80.3782467,15.9928517,0,0
3318,80.41952,15.997785,0,0
3319,80.4193083,15.9984667,0,0
3320,80.4184933,15.9990067,0,0
3321,80.41864,15.99863,0,0
3322,79.53549,13.621945,0,0
3323,77.4957367,15.17604,0,0
3324,80.3684183,16.014205,0,0
3325,80.3543717,16.024995,0,0
3326,80.3507217,16.0227983,0,0
3327,80.35105,16.0223967,0,0
3328,80.3128233,16.0213917,0,0
3329,80.314325,16.0218783,0,0
3330,80.31439,16.02238,0,0
3331,80.3516567,15.9877017,0,0
3332,80.3517017,15.9873167,0,0
3333,80.35052,15.9856217,0,0
3334,80.257955,16.0056083,0,0
3335,80.25581,16.0016917,0,0
3336,80.2554017,16.0026233,0,0
3337,80.2509367,15.9981517,0,0
3338,79.5233966,13.624925,0,0
3339,79.5236516,13.6246233,0,0
3340,79.5233933,13.6251766,0,0
3341,79.5234616,13.6248616,0,0
3342,80.35348,15.9594433,0,0
3343,80.3556017,15.9516317,0,0
3344,80.354465,15.95263,0,0
3345,79.516,13.639855,0,0
3346,79.5364816,13.60785,0,0
3347,79.5364716,13.6078783,0,0
3348,79.535855,13.6074833,0,0
3349,80.3558367,15.96045,0,0
3350,79.5354716,13.6077783,0,0
3351,79.5354916,13.6077266,0,0
3352,80.3549583,15.9603517,0,0
3353,79.5346316,13.6071816,0,0
3354,79.5346833,13.6072266,0,0
3355,80.2846633,15.9547267,0,0
3356,79.5352949,13.6067583,0,0
3357,79.5352916,13.6068133,0,0
3358,80.2744667,15.97268,0,0
3359,80.272095,15.9560817,0,0
3360,80.2744567,15.96285,0,0
3361,80.275685,15.9716217,0,0
3362,80.278115,15.962815,0,0
3363,80.27743,15.96992,0,0
3364,80.277555,15.9630867,0,0
3365,80.27764,15.9630867,0,0
3366,80.2775167,15.959005,0,0
3367,80.2772933,15.95886,0,0
3368,80.27734,15.957295,0,0
3369,80.2723067,15.9547183,0,0
3370,80.2718283,15.9546867,0,0
3371,80.3543867,15.9593617,0,0
3372,80.354055,15.95968,0,0
3373,80.3560017,15.95399,0,0
3374,80.3548933,15.9604017,0,0
3375,80.35529,15.95287,0,0
3376,80.355265,15.9536233,0,0
3377,80.2532317,15.999115,0,0
3378,80.2525467,15.9991333,0,0
3379,80.255225,15.728215,0,0
3380,80.2757917,15.69304,0,0
3381,80.2726833,15.6917433,0,0
3382,80.221915,15.7473783,0,0
3383,80.2472533,15.7043817,0,0
3384,80.1858583,15.6608183,0,0
3385,80.2285433,15.6736817,0,0
3386,80.2575117,15.7243367,0,0
3387,80.2776933,15.7154933,0,0
3388,80.2799833,15.691465,0,0
3389,80.2757667,15.6926967,0,0
3390,80.2391333,15.6958983,0,0
3391,80.2448317,15.6959167,0,0
3392,80.2541483,15.6923967,0,0
3393,80.2551333,15.690845,0,0
3394,80.221815,15.750305,0,0
3395,80.2462117,15.700115,0,0
3396,80.245625,15.7009017,0,0
3397,80.2700167,15.689145,0,0
3398,80.269225,15.6886083,0,0
3399,80.226395,15.6329983,0,0
3400,80.7199133,17.0295333,1,0
3401,80.258845,15.804215,0,0
3402,80.18592,15.6599867,0,0
3403,80.1856633,15.6601033,0,0
3404,80.1857567,15.6584933,0,0
3405,80.7082917,17.0249133,1,0
3406,80.2267183,15.63161,0,0
3407,80.22767,15.6322383,0,0
3408,78.66007,13.23954,0,0
3409,78.6602383,13.2421717,0,0
3410,78.694955,13.2855117,0,0
3411,80.70472,17.0240217,1,0
3412,80.335095,15.808095,0,0
3413,80.335875,15.8056367,0,0
3414,80.2470617,15.6436633,0,0
3415,80.330105,15.8063467,0,0
3416,80.3301017,15.8064267,0,0
3417,80.7197233,17.0298717,1,0
3418,80.3351283,15.8061333,0,0
3419,80.2302983,15.6452,0,0
3420,80.399185,15.8384617,0,0
3421,82.6497633,17.5943667,12,0
3422,82.8250917,17.4873517,11,0
3423,80.3996167,15.8386167,0,0
3424,80.3994167,15.8385767,0,0
3425,82.7797067,17.4582367,6,0
3426,80.7200517,17.0297967,1,0
3427,80.3995933,15.8386983,0,0
